164,2523.956028,229.0,2214.747243,1987.355719,moderate_abatement
165,1377.042726,250.0,1832.964112,2993.902455,moderate_abatement
166,339.300001,221.0,35.446254,8.078997,moderate_abatement
167,9777.524412,246.0,10028.310555,10230.359558,moderate_abatement
168,1304.817082,244.0,639.319983,87.572665,moderate_abatement
169,221.809326,224.0,532.030997,448.018512,moderate_abatement
170,374.825386,236.0,67.271201,32.856499,moderate_abatement
171,2822.372167,226.0,575.552889,116.967160,moderate_abatement
172,3077.184901,238.0,1114.659199,137.319711,moderate_abatement
173,1563.792945,218.0,529.013122,1.640196,moderate_abatement
174,235.378349,216.0,845.479234,746.401644,moderate_abatement
175,909.202209,217.0,187.512450,32.387395,moderate_abatement
176,970.883330,199.0,169.090890,35.494311,moderate_abatement
177,386.728087,211.0,193.879498,158.462247,moderate_abatement
178,2169.669481,224.0,2637.321192,2886.118271,moderate_abatement
179,510.161432,235.0,1526.615110,2918.435486,moderate_abatement
180,131.297403,212.0,3530.385343,804.204038,moderate_abatement
181,288.862809,219.0,117.828746,94.218402,moderate_abatement
182,255.727785,242.0,70.560508,31.755027,moderate_abatement
183,393.960649,242.0,96.912009,8.278416,moderate_abatement
184,230.248514,236.0,734.571841,647.460821,moderate_abatement
185,10839.511370,238.0,10519.721530,10284.337986,moderate_abatement
186,3240.152100,206.0,2890.811504,2820.721168,moderate_abatement
187,144.328106,240.0,1816.948702,693.181201,moderate_abatement
188,1418.165084,232.0,270.241489,36.313955,moderate_abatement
189,1470.356389,196.0,1712.636189,1733.905383,moderate_abatement
190,204.956667,223.0,1348.405131,982.182579,moderate_abatement
191,72.539080,219.0,3860.657268,359.214277,moderate_abatement
192,323.404538,226.0,56.000424,1.008364,moderate_abatement
193,64.490960,242.0,2382.283380,278.819756,moderate_abatement
194,414.791083,236.0,232.109582,208.126777,moderate_abatement
195,1555.511240,233.0,1771.131904,1784.560279,moderate_abatement
196,791.771351,235.0,298.531801,39.141678,moderate_abatement
197,1078.604557,220.0,370.344695,12.376701,moderate_abatement
198,276.979151,202.0,17.174498,3.149958,moderate_abatement
199,6654.454732,212.0,6350.920905,6264.018072,moderate_abatement
